"","order","STUSPS","orderReg","GEOID","Agriculture...Forestry.NH3","Agriculture...Forestry.PM10.FIL","Agriculture...Forestry.PM10.PRI","Bulk.Terminals...Plants.NH3","Bulk.Terminals...Plants.PM25.PRI","Bulk.Terminals...Plants.PM.PRI","Coal.PM25.PRI","Coal.PM.CON","Coal.PM.PRI","Coal.SO2","Coal.VOC","Commercial.Institutional.Coal.CO","Commercial.Institutional.Coal.NH3","Commercial.Institutional.Coal.NOX","Commercial.Institutional.Coal.PM10.FIL","Commercial.Institutional.Coal.PM10.PRI","Commercial.Institutional.Coal.PM25.FIL","Commercial.Institutional.Coal.PM25.PRI","Commercial.Institutional.Coal.SO2","Commercial.Institutional.Coal.VOC","Commercial.Institutional.Gas.CO","Commercial.Institutional.Gas.NH3","Commercial.Institutional.Gas.NOX"
"1929",1929,"KY",202,21121,1.34,27.79,1.2347784,0.038089772,3.299122974,3.599043245,5.745915313,0.033517839,6.840375372,0.01,0.035569952,0.007353404,0.029413614,0.022060211,2.08,0.162425565,0.041042252,0.376220645,0.078786272,1.989295635,0.114139172,0.242279086,0.08438852
"1930",1930,"MI",222,26067,2003.57,300.53,300.53,10.0255,0.843332609,51.0045,0.0070227525,0.07,0.72,0.05,0.009858961,0.35,0.009643546,0.05,0.007411244,0.02,0.01,1.13,5e-04,133.92,201.8274485,1.851140357,708.9038812
"1931",1931,"NC",66,37129,39.21,39.21,5.88,8255.225731,364.3900307,364.5099138,12.9569579,14.07989425,1.511645088,2.634581439,1.122936351,5.65,66.469194,0.053987325,35.78663544,0.20257204,42.58123266,0.08611276,0.045907951,0.254293251,0.133943475,0.019382,0.09
"1932",1932,"TN",98,47131,560.26,3.45,1.09,91.42812489,11.79831528,20.41876108,0,0,0,0,0,28,29.94117681,0,0,7.95900682,0.04642754,9.475008119,0.049270042,0.01,0.040742535,0.030556901,0.125
"1933",1933,"KY",203,21035,5.38,27.79,1.2347784,0.153983276,5.513719344,6.014966557,15.82906559,0.056017299,23.8426019,0.61651595,0.70086193,0.60651595,0.690573038,0.081767579,2.08,0.772625,0.143055611,1.298222104,0.131672992,3.324646553,0.190757169,0.404913334,0.141035851
"1934",1934,"VA",178,51003,15.85,15.85,8.34,40.29,0.45,5.54,0.16,59.74,0.319894289,0.4937,0.319894289,0.4637,0.003805711,0.26474,2.44187,5.35,0.85,24.72,3.86,0.024034441,2.73,0.074252116,74.71
"1935",1935,"TN",97,47147,178.78,5.54,1.09,69.33904913,8.947837042,15.48557929,0,0,0,0,0,28,29.94117681,0,0,8.910125773,0.051975734,10.60729259,0.055157921,0.01,0.045611358,0.034208519,0.125
"1936",1936,"VA",180,51043,23.17,23.17,0.95,16,0.04,0.5,0.01,4.5,0.147544192,0.01,0.147544192,0.01,0.008074335,0.01,0.17,0.49,0.076873717,2.27,0.35,0.024034441,0.25,0.074252116,6.87
"1937",1937,"WA",323,53023,8.94,1.83,3.4627138125,0.121738111,0.005166679,0.013006887,2.082075463,1.711928608,3.871404283,631.1755,88.089,76.599,49.7895,11.79390816,0.4492917375,14.04036686,0.02,0.085363733,0.0711084715,0.045280183,7,0.629999995,0.084242201
"1938",1938,"KY",202,21109,1.42,27.79,1.2347784,0.05061172,0.686447237,0.748851532,1.19555037,0.006974044,1.42327425,0.002810967,0.007401026,0.00153002,0.006120079,0.004590059,2.08,0.162425565,0.008539646,0.078280084,0.016393029,0.413911971,0.023748893,0.050410915,0.017558687
"1939",1939,"MN",249,27031,0.474509805,0.06,0.510774295,4.2381,0.0811756,0.018223796,0.01106875,0.34277181,0.011453059,1.857820002,0.29407,0.995,4.075,3.313574949,2.43,1.8874794015,2.016382367,1.816425051,6.8551,33.26455648,0.339818052,117.4285731,4.631532243
"1940",1940,"SC",76,45073,0.499919624,1.477440063,12.683,21.592,13.99,0.05,0.05,0.92,2.799523,0.223054545,11.360626,0.3544352,2.0058152,0.134158,1.785538,1.65138,0.00462,0.006,0.194815,322.181,241.6745759,1.771621736,666.8202699
"1941",1941,"LA",131,22033,74.83,11.22,11.22,0.886494138,0.549796845,1.022877852,1,3,38,289.98,1002.814893,7.226461213,2875.145872,97.04522611,83.50199878,76.59335873,190.5589959,542,63.5,55.5,23.5,42.259462935,17.095238095
"1942",1942,"MS",123,28021,151.916801,326.43,326.43,2.881766747,0.01,2.52,0.13,0.015233773,0.002437404,0.132571505,0.030581175,0.036031307,0.011357032,0.016557164,0.003070132,14.42,0.02,0.803016076,5.86,5.86,5.86,2,34.82633387
"1943",1943,"MD",183,24037,404.82,404.82,60.72,7.928372426,21.01508961,22.65748694,0.2,4.29,3.07,3.6,1.51,2.03,0.52,97.224,99.403118,34.82,0.34,11.21,13.3025,1.993590134,2.243494978,1.991954124,2.241858968
"1944",1944,"MI",222,26081,1040.61,156.09,156.09,0,0.843332609,0,0.0070227525,3.8705,29.586,2.04,0.32,12.15,0.32,1.72,0.24,1.01,0.38,37.97,5e-04,319.404,2377.374082,14.89693864,6059.077042
"1945",1945,"NC",64,37147,1402.02,1402.02,210.3,1.300904589,0.169876742,0.292242138,8.405519279,9.133997617,0.980643916,1.709122253,0.728478338,5.65,43.1203139,0.035022997,22.52808152,0.131413809,26.81914466,0.05,0.02,0.115322322,0.086491742,0.019382,0.27
"1946",1946,"MT",333,30009,113.83,1.65,7.19506165,0.009627642,3.830677031,0.022345616,0.140666509,0.022506641,0.562666034,0.030383966,0.066957258,0.02335064,0.059923933,0.036573292,1,1.198478653,0.009565323,1.57,0.421590352,146.10427,5.776064634,4.970653517,4.39036148
"1947",1947,"NE",285,31167,1173.2,175.98,175.98,0.249096659,0.031703211,0.055254168,0.019765422,0.002122055,0.003698438,0.001576383,0.139964652,7.58e-05,0.635556391,0.003707412,0.756614751,0.001494314,0.003934397,0.000813361,0.002440083,0.004539689,0.041613811,0.015691827,0.002510692
"1948",1948,"GA",79,13001,730.3819014,1151.18,1151.18,2.25,66.98,2.8,0.10323,0.36218925,0.01,0.15,0.176400722,0.028224115,0.705602887,0.038102556,0.083966744,0.02928252,0.075146707,0.045864188,0.475,1.502934149,0.011995249,31.42,81.55202391
"1949",1949,"IA",257,19099,2899.984627,3226.5,3226.5,6.06,1786.752235,89.66573215,2.559921117,0.015359527,5.631826457,6.143810681,6.676274273,0.716777913,1.249241505,0.532463592,27.4,90.27305827,0.025599211,18.3246246,21.81788643,0.03,0.299881009,0.02,0.282593912
"1950",1950,"MS",120,28153,2299.009233,246.09,246.09,6.843424674,0.03,5.05,0.27,0.043000929,0.005280149,0.29301022,0.068732756,0.080393035,0.025525511,0.03668579,0.006900279,14.42,0.02,1.795015637,5.86,5.86,5.86,16.4,81.16142302
"1951",1951,"TX",145,48101,571.28,74.15,74.15,0.03,0.93,0.001083,350.27,0.45,0.58,0.003426,0.69,0.005054211,0.01,0.003004342,0.009793816,0.006789474,0.004196,0.03,0.001409564,0.03,0.01,0.008319804,0.01
"1952",1952,"VA",161,51081,43.46,43.46,2.42,346.944,0.03,0.44,0.01,3.93,0.147544192,0.01,0.147544192,0.01,0.008074335,0.01,0.15,0.669875,0.105983434,4.3028,0.4557145,0.024034441,0.292927,0.074252116,18.7880025
"1953",1953,"FL",103,12105,1122.51,1122.51,112.25,298.4372742,43.8955572,4959.249158,0.07,0.003114693,0.94,0.5,0.53,0.03,0.06,0.03,2.89,0.020246711,51.299925,0.38,1.099214,1.561444927,0.940448573,1.4126795,0.462230927
"1954",1954,"TX",145,48503,622.34,73.01,73.01,2.51,77.7,0.08,350.27,0.45,4.56,0.02,5.43,0.04,0.1,0.02,0.08,0.05,0.03,0.29,0.010938764,0.31,0.01,0.13,0.009789
"1955",1955,"AL",114,1123,151.4321494,171.49,171.49,9.0767202215,3.941124667,1.31,1.06,2.914801576,3.143055544,0.226904759,0.455158727,0.228253968,2.281745984,2.299999952,105.93,0,0.14,0.001858467,0.25,0.27,0.11,0.13,0.02
"1956",1956,"NH",366,33015,1.490005,17.17,166.379454,2.787708,7.458656854,2854.19888,8.690349627,1.864629983,8.624599464,6.751434564,1.794629983,0.813001421,12.1603195,168.22,2155.703438,5.183181006,457.8343073,10.07108455,3.130419704,182.2323499,0.025,0.240546,92.871458
"1957",1957,"CO",270,8105,1.67,0.155525001,32.20421629,161.23633435,0.870344996,2376.4939845,0.197039024,1.3640999795,4.54516799,0.010853393,3.180346491,0.012294721,6.799846765,0.067528511,0.096356573,0.065270297,0.094098359,0.028828062,0.429071993,0.03344376,0.223815972,0.042092819,0.006734851
"1958",1958,"IA",259,19149,6026.769747,4164.07,4164.07,6.06,1786.752235,89.66573215,1.914150107,0.011484901,4.211130236,4.593960257,4.99210348,0.53596203,0.934105252,0.398143222,27.4,67.50058938,0.019141501,12.06447074,14.36246517,0.02,0.074684819,0.01,0.0617586
"1959",1959,"NY",206,36123,86.69023512,95.72195019,2148.92758,1.41450634,183.78,188.5660871,1832.756039,2.56,1.0275,102.8475,235.45,242.19,47.09,53.33,1.055877081,2.410727883,4.4527825,1.65,2.639,3.393,0.608614084,0.7509022865,0.3440202015
"1960",1960,"WA",38,53033,348.62,1.83,3.4627138125,241.796224,9.863961812,25.49208894,546.5309882,449.525343,1273.207466,631.1755,88.089,76.599,49.7895,1067.625913,37.40437763,1559.079301,4.801235,9.117711364,8.018698776,3.957924933,7,0.629999995,7.885320805
"1961",1961,"OR",329,41017,2.159590851,51.35,1.697577345,0.33,2.605612493,1088.676209,68.034650365,14.21217381,49.39557581,35.1834021195,110.2960003,31.0258,87.1,24.6019,2.37,57.2698,0.11,0.31,0.25,0.19,0.05,2.2178500065,0.36
"1962",1962,"IA",260,19155,2254.697052,4608.55,4608.55,6.06,14515.01187,95.91804031,8.075406794,0.048452441,17.76589495,19.38097631,21.06066092,2.261113902,3.940798516,1.679684613,27.4,284.7711452,0.080754068,88.07752816,76.51229543,0.11,3.675079936,0.06,3.62054687
"1963",1963,"MO",347,29229,326.2,48.93,48.93,0.02,1.14,0.75,5.29,0.0313967475,0.02,0.0285304115,0.02,0.009182292,0.03,0.29,0.181675325,0.020268052,0.738428571,0.035006305,0.031859208,0.072361806,0.040502597,0.128361683,0.010378623
"1964",1964,"MT",332,30101,528.67,0.31,7.19506165,0.005802692,2.308793788,0.013467964,0.084781348,0.013565016,0.339125391,0.018312771,0.040355921,0.014073704,0.036116854,0.02204315,1,0.722337082,0.005765132,2.93,0.673050079,305.4382363,10.05191843,8.615231154,7.496860154
"1965",1965,"NY",207,36107,0.975884994,0.340501806,11.53092001,4.27143004,328.5,346.176312,771.0119673,3.04,0.82,102.8475,235.45,243.47,47.09,54.48,1.055877081,2.410727883,4.4527825,1.65,2.639,3.393,0.608614084,0.7509022865,0.3440202015
"1966",1966,"TX",141,48287,1189.34,129.19,129.19,1.29,40.15,0.04,350.27,0.45,2.78,0.01,3.31,0.02,0.06,0.01,0.04,0.03,0.01,0.18,0.010469382,0.21,0.009789,0.069646559,0.009789
"1967",1967,"GA",39,13121,133.206844,27.01,27.01,75.83,2256.93,94.64,0.10323,0.36218925,4.879,44.364,37.61772684,6.006676294,150.5169073,8.109012997,17.86986197,6.231926655,15.99277563,9.760848978,0.475,319.8785126,2.580837425,1393.67,4876.009947
"1968",1968,"TX",147,48073,957.71,110.85,110.85,10.11,312.8,0.36,350.27,0.45,12.34,0.07,14.69,0.11,0.27,0.06,0.22,0.16,0.08,0.8,0.041877818,0.69,0.03,0.27,0.01
"1969",1969,"MO",346,29007,2448.52,367.27,367.27,0.07,2.39,1.56,11.01,0.0313967475,0.05,0.0285304115,0.04,0.009182292,0.06,0.6,0.373711558,0.060593849,1.550827138,0.0910911,0.064118939,0.165232406,0.091113467,0.292221576,0.020838812
"1970",1970,"SC",74,45029,0.499919624,1.477440063,12.683,21.592,8.422046,0.04,0.041872,0.547158,1.63,0.131745455,6.57,0.23,1.26,0.08,1.11,1.03,0.00462,0.237,0.11,78.01,229.4423387,2.220481138,843.1405838
"1971",1971,"WI",245,55055,363.26,363.26,7.434645,5.089571975,278.9748572,15.18783,0,0,25.84470508,17.787125,0,0,38.03096305,0.19,45.96543802,0.62465263,0.871669495,0.62465263,0.047016865,0.03123889,0.44437574,0.271551135,2.507705141
"1972",1972,"AR",155,5055,976.47,976.47,146.4492848,12.9,14.65,0.08,0.44,0.07,1.79,0.015356296,0.21,0.0096460805,0.19,0.007143704,0.0225,7.64,0.03,171.33,0.740082181,277.4372978,10.14328244,8.719879469,7.575995549
"1973",1973,"TX",144,48191,1440.29,204.23,204.23,0.19,5.97,0.00689,350.27,0.45,0.85,0.004969,1.01,0.007406842,0.01,0.004362237,0.01,0.01,0.006084,0.05,0.002192364,0.05,0.01,0.010648634,0.01
"1974",1974,"WI",248,55013,29.16,29.16,2.23,5.089571975,278.9748572,15.18783,0,0,25.84470508,17.787125,0,0,5.782803102,0.03,6.886193128,0.010332951,0.0411107,0.010332951,0.000777749,0.03123889,0.0111107,0.040877181,0.378040622
"1975",1975,"NM",265,35057,3.98,6.1467825865,3.71,0.105536762,1.232703982,0.002162639,0.294167464,0.000516083,6.274985893,0.025054084,11.07307844,0.210000003,0.226588011,0.165496556,0.181986234,0.016489678,1.5543153,2.3116,0.321219314,0.169771913,0.027163506,0.679087653,0.036670733
"1976",1976,"WA",319,53049,5.2,1.83,3.4627138125,0.958807537,0.040692688,0.102442048,6.904870425,5.676905934,12.3615601,631.1755,88.089,76.599,49.7895,5.352846097,0.203917945,6.37243583,0.01,0.033136666,0.027401474,0.020551106,7,0.629999995,0.038234615
"1977",1977,"NC",66,37141,245.59,245.59,36.83,0.119605472,0.015618507,0.02686881,0.842474022,0.915488438,0.098288636,0.171303051,0.073014415,5.65,4.321891734,0.003510308,2.257959659,0.013171431,2.688047214,0.005308893,0.002889651,0.011558603,0.008668952,0.019382,0.27
"1978",1978,"TX",146,48221,440.41,50.04,50.04,1.44,44.68,0.05,350.27,0.45,10.556,0.05,13.759,0.08,0.512,0.05,0.482,0.13,0.094,0.858,0.011408145,0.49,0.01,0.14,0.009789
"1979",1979,"SD",279,46117,9.08,0.03,0.053653208,0.013683427,0.022652823,0.013283975,0.369049016,0.793110758,0,0,0,0,0,0,0,0,1.66,0,9.08,6.135812987,0.020555025,1.955801539,0.041370336
"1980",1980,"NV",378,32031,20.94,3.14,3.14,1.060646982,0.084591477,7.108937592,0.255163861,1.013628,18.10128206,0.474723463,4.351631742,17,2.35,70,7,1.75e-06,7,1.75e-06,0.1556,125.29,1,18.44650425,7.442572875
"1981",1981,"KY",203,21007,0.136993794,27.79,1.2347784,0.038246952,0.719278816,0.784667799,1.252731466,0.0073076,1.491346983,0.00294541,0.007755004,0.001603198,0.006412792,0.004809594,2.08,0.162425565,0.008948082,0.082024084,0.017177079,0.433708661,0.024884761,0.052821982,0.018398488
"1982",1982,"TX",145,48009,579.28,66.38,66.38,0.1,3.17,0.003667,350.27,0.45,0.67,0.003949,0.8,0.005970526,0.01,0.003468289,0.01,0.008486842,0.004836,0.04,0.010258382,0.14,0.01,0.069646559,0.01
"1983",1983,"TX",145,48023,738.43,98.12,98.12,0.12,3.85,0.004445,350.27,0.45,1.61,0.009408,1.91,0.01,0.03,0.008254868,0.02,0.02,0.01,0.1,0.010234764,0.07,0.01,0.064824774,0.01
"1984",1984,"TX",140,48405,165.92,18.45,18.45,0.31,9.82,0.01,350.27,0.45,1.31,0.007647,1.56,0.01,0.02,0.006710263,0.02,0.01,0.009363,0.08,0.010258382,0.14,0.01,0.069646559,0.01
"1985",1985,"NV",378,32029,0,0,0,0.002640194,0.000210568,0.01769578,0.000635162,1.013628,18.10128206,0.001181696,0.010832212,0.01603726,0.002565962,0.064149041,0.003464048,0.007633736,0.002662185,0.006831873,0.1556,0.136637457,0.001090534,18.44650425,7.442572875
"1986",1986,"GA",82,13249,274.2811507,184.41,184.41,1.48,44.31,1.85,0.10323,0.36218925,0.001970641,0.01,0.052882564,0.00846121,0.211530256,0.011422634,0.025172101,0.008778506,0.022527972,0.013749467,0.475,0.450559446,0.003596014,8.01,16.55435578
"1987",1987,"CT",364,9001,213.414,658.480065,3.5692245,9.699827082,115.6109717,113.564451,0.946652147,0.02760803,0.834,7.475,582.53,0.06,1584.212386,6.570122833,608.9838531,12.87623496,9.471013375,6.109769616,119.979,1464,13.3155,14.66169705,9.684
"1988",1988,"TX",141,48313,636.6,69.61,69.61,0.11,3.56,0.004112,350.27,0.45,2.4,0.01,2.86,0.02,0.05,0.01,0.04,0.03,0.01,0.15,0.010469382,0.18,0.01,0.069646559,0.01
"1989",1989,"CA",387,6077,19219.26584,1595.39,1595.39,0.00140484,0.090429127,0.16321384,38.17303919,11.02139024,82.10108056,189.2711824,0.529874531,8,0.245,4,0.07,0.8,0.04,0.3,56.57,2.51,170.7595679,1.69,433.564173
"1990",1990,"MS",124,28159,313.9920259,269.65,269.65,9.194502042,0.02,5.05,0.27,0.031801937,0.00508831,0.279821309,0.065149857,0.076450438,0.024194918,0.034995499,0.006540581,14.42,0.02,1.71030686,5.86,5.86,5.86,48.55,69.46781672
"1991",1991,"KY",204,21103,1,27.79,1.2347784,0.039871137,1.199307988,1.308335987,2.088773953,0.012184515,2.486635658,0.004911105,0.012930505,0.002673133,0.010692533,0.0080194,2.08,0.162425565,0.014919814,0.136764961,0.028640644,0.723155264,0.041492245,0.088074087,0.030677191
"1992",1992,"KY",205,21167,2.75,27.79,1.2347784,49.54631431,2.027540321,2.211862169,4.492324239,0.020599041,5.495166001,0.109697275,0.137033591,0.105913778,0.133250094,0.027336316,2.08,0.08322,0.033037316,0.30282273,0.048419639,1.431915753,0.085150687,0.164250054,0.06592908
"1993",1993,"NE",296,31183,388.59,58.28,58.28,0.249096659,0.031703211,0.055254168,0.005791023,0.000621736,0.001083596,0.000461861,0.041007902,2.22e-05,0.186210115,0.001086226,0.221678708,0.000437815,0.001152729,0.000238305,0.000714914,0.001330072,0.012192329,0.00459751,0.000735602
"1994",1994,"KY",205,21135,0.3,27.79,1.2347784,0.012679126,0.539776085,0.588846639,0.940100657,0.00548392,1.119167448,0.002210356,0.005819671,0.001203105,0.00481242,0.003609315,2.08,0.162425565,0.006715005,0.06155421,0.012890379,0.325472624,0.018674537,0.039639764,0.013806974
"1995",1995,"MN",251,27051,0.474509805,0.06,0.120346541,2.4773,0.0811756,0.010652118,0.163466203,0.187195,0.008398487,0.89884,0.16605,0.995,4.075,3.313574949,2.43,1.8874794015,2.016382367,1.816425051,9.337105,26.38550671,0.259140957,94.87332683,3.551722813
"1996",1996,"MS",125,28053,423.7179524,2502.56,2502.56,7.404968087,0.01,3.8,0.2,0.014859809,0.002377569,0.128457901,0.029463673,0.034801616,0.010942022,0.016029965,0.002957943,14.42,0.02,0.776595517,5.86,5.86,5.86,3.57,35.13570822
"1997",1997,"AL",111,1025,133.9423322,184.78,184.78,9.0767202215,3.941124667,1.31,0.35,0.13,0.14,0.08,0.09,0.01,856.2413385,6.197,5.89,0,0.13,0.001460887,0.16,0.18,0.08,0.1,0.02
"1998",1998,"KS",301,20017,660.85,660.85,99.12,0.028502748,0.588272046,0.003431587,0.004201943,0.038517813,0.034320542,0.005491287,0.13927499,0.008202468,0.017137197,0.005965888,0.014900616,0.008934729,0.100353,0.127214611,0.002378778,0.62955,0.97506069,0.126465,0.47197569
"1999",1999,"KY",203,21221,0.87,27.79,1.2347784,0.070730664,1.080902621,1.179166496,1.882553324,0.010981561,2.24113491,0.004426241,0.011653902,0.00240922,0.00963688,0.00722766,2.08,0.162425565,0.013446809,0.12326242,0.025813008,0.651759538,0.037395796,0.079378702,0.027648491
"2000",2000,"AL",110,1069,372.3324875,2254.03,2254.03,9.0767202215,3.941124667,1.31,1.31,3.71,4.03,0.13,0.45,0.32,856.2413385,6.197,164.77,0,0.79,0.011460897,1.31,1.37,0.06,0.12,0.06
"2001",2001,"SD",281,46003,9.08,0.03,0.0413836,0.011416339,0.018899674,0.011083069,5.445540463,9.478822334,0,0,0,0,0,0,0,0,1.66,0,3.97,32.95277184,0.131044392,13.26257447,0.265630741
"2002",2002,"AK",338,2013,1.222594249,0.524539103,12.64,0.082287564,0.238328356,0.17508884,1.213609805,2.135469928,257.6081512,9.813643855,306.6763705,0.6,1.594717127,0.32,1.318708393,0.989031295,1.840058223,16.86720038,16.57609176,0.041919695,4.217884602,0.087553192,0.064840416
"2003",2003,"NE",293,31061,1388.42,208.26,208.26,0.249096659,0.031703211,0.055254168,0.036423931,0.003910545,0.006815521,0.002904976,0.257928358,0.000139662,1.171210116,0.006832059,1.394297757,0.002753738,0.007250348,0.00149887,0.00449661,0.008365787,0.076686377,0.028917066,0.004626731
"2004",2004,"MD",184,24029,1289.28,1289.28,193.39,13.93969452,36.9488104,39.83647964,0.2,4.29,3.07,3.6,1.51,2.03,0.52,97.224,99.403118,34.82,0.34,0.34,0.38,0.000802046,0.002111679,0.000436563,0.001746196
"2005",2005,"KS",303,20037,2265.23,2265.23,339.78,1.487932492,20.39148146,0.107048454,0.145653739,1.335156274,1.070630308,0.171300849,4.34468733,0.25587623,0.534595345,0.186106042,0.464825157,0.278719115,0.100353,0.127214611,0.074206039,0.62955,0.97506069,0.126465,0.47197569
"2006",2006,"MN",256,27023,0.474509805,0.06,0.251732707,6.2527,0.0811756,0.026886599,0.163466203,0.4725,0.008398487,2.268905,0.41912,0.995,4.075,3.313574949,2.43,1.8874794015,2.016382367,1.816425051,46.63041,47.84323638,0.390224679,141.0978512,5.322832365
"2007",2007,"SD",278,46103,9.08,0.03,5.79,0.995479622,1.648009965,0.966419215,27.22615232,58.55348791,0.05,0,0.15,0,0,0,0,0,1.66,0,92.09,461.7820089,1.304381392,120.214564,2.60727529
"2008",2008,"SC",74,45049,1.475022006,2.978880046,71.494,21.592,4.19,0.02,0.03,0.27,0.83,0.061018182,3.39,0.14,0.81,0.05,0.72,0.67,0.00462,0.237,0.05,35.68,89.41079143,0.768528223,289.8701858
"2009",2009,"ID",316,16043,105.98,11.48,0.16,0.33,0.003318182,4.58,1.045,0.03,0.3,0.42,0.07,2.01,0.09,0.2,0.07,0.18,0.11,0.01,0.12,0.03,91.18644528,98.94699219,21.34756637
"2010",2010,"GA",77,13029,17.34644825,101.37,101.37,0.5,15.11,0.63,0.10323,0.36218925,0.01,0.15,0.17051679,0.027282686,0.682067159,0.036831627,0.081165992,0.028305787,0.072640152,0.044334365,0.475,1.452803049,0.011595142,36.6,148.8843723
"2011",2011,"VA",161,51053,34.78,34.78,0.29,16.75,0.09,1.12,0.0372545,11.4362,0.008312499,0.100078686,0.008312499,0.090078686,0.002754688,0.049036,0.4517775,2.91875,0.4542,28.05256,1.9949165,4.08e-05,1.688641698,1.84e-05,53.69
"2012",2012,"FL",101,12111,217.67,217.67,22.4,18.12322054,38.065239035,5487.0343565,0.898495365,0.005664784,2.052999224,2.211453699,2.397046353,0.279836265,0.465428919,0.185592654,9.040025662,0.012034219,18.92,0.09,0.05,0.14,0.02,0.12,0.09
"2013",2013,"NY",206,36055,86.7648423,87.03815854,1983.465203,2.35883198,1039.92,1052.184606,3936.08118,151.9555,7.3675,102.8475,327.2216412,550.9081353,99.72287588,309.6880246,37.52110911,113.5629909,151.0841,1.078,2.639,3.393,0.608614084,0.7509022865,0.3440202015
"2014",2014,"SD",280,46083,9.08,0.03,0.391120837,0.124094736,0.20543802,0.120472117,13.72968183,27.3440451,0,0,0,0,0,0,0,0,1.66,0,10.78,173.2596788,0.585942469,56.22238872,1.179431272
"2015",2015,"WI",248,55017,319.82,319.82,3.17,34.63976362,278.9748572,59.794068,2.760294024,0.593144752,25.84470508,6.48018,21.55842,0.8658,46.17531973,0.1109996,50.25014544,2.253352645,2.543188422,2.253352645,0.169835777,0.03123889,2.183311493,0.362970905,5.743735381
"2016",2016,"KS",303,20207,1254.87,1254.87,188.23,0.025186937,1.029563498,0.006005787,0.007354025,0.067411896,0.060066049,0.009610568,0.243751929,0.014355538,0.029992641,0.01044119,0.026078293,0.015637103,0.100353,0.127214611,0.004163214,0.62955,0.97506069,0.126465,0.47197569
"2017",2017,"KY",203,21157,4.73,27.79,1.2347784,0.889566469,3.659174715,3.991826962,7.163999185,0.037175829,11.54190379,0.1203445,0.1581019,0.118500422,0.151273686,0.032773265,2.08,0.17065,0.069251423,0.626894709,0.087384659,2.311118593,0.128574063,0.280620358,0.095118629
"2018",2018,"GA",79,13065,12.61174335,28.4,28.4,1.75,52.21,2.18,0.10323,0.36218925,0.01,0.1,0.050898487,0.008143758,0.203593948,0.010994073,0.02422768,0.008449149,0.021682755,0.013233607,0.475,0.43365511,0.003461097,13.26,37.96919161
